match_id,radiant_win,duration,radiant_gold,dire_gold,radiant_gold_div,radiant_xp,dire_xp,radiant_xp_div,radiant_wards,dire_wards,radiant_wards_div,radiant_towers_destroyed,dire_towers_destroyed,radiant_towers_destroyed_div,radiant_first_blood
8810085283,True,2426,12858,15299,-2441,14298,15350,-1052,9,10,-1,0,0,0,0
8810085162,False,3660,15538,14643,895,14877,15954,-1077,9,13,-4,1,0,1,1
8810085054,True,2449,17211,14593,2618,17743,15389,2354,11,10,1,1,0,1,1
8810084809,False,2470,14016,16284,-2268,13778,16932,-3154,12,15,-3,0,0,0,0
8810084743,False,1671,13150,15110,-1960,14061,15966,-1905,10,14,-4,0,0,0,0
8810084614,True,1805,16319,14475,1844,18096,16011,2085,11,12,-1,0,0,0,1
8810084451,False,2374,13783,18449,-4666,13385,18291,-4906,8,12,-4,0,2,-2,1
8810084408,False,2628,15130,15440,-310,14898,17130,-2232,15,11,4,0,0,0,1
8810084358,False,3696,14097,14300,-203,15473,15345,128,10,12,-2,1,0,1,0
8810084327,True,1610,15298,14382,916,17363,15979,1384,9,6,3,0,1,-1,1
8810084307,True,2302,15796,16580,-784,15871,16255,-384,14,11,3,0,0,0,1
8810084168,True,1911,14983,17146,-2163,15201,17969,-2768,13,7,6,1,1,0,0
8810083808,False,1961,15116,15615,-499,14736,16247,-1511,9,11,-2,0,0,0,0
8810083772,False,2507,14948,13291,1657,15430,15186,244,11,10,1,0,0,0,1
8810083476,True,1921,16683,16664,19,16549,16003,546,11,13,-2,0,0,0,1
8810083391,False,2503,12946,14877,-1931,13625,15452,-1827,11,13,-2,0,1,-1,0
8810083357,True,1893,17410,11913,5497,16296,12560,3736,16,12,4,1,0,1,0
8810083198,True,2867,14479,15919,-1440,15318,16614,-1296,9,9,0,0,2,-2,0
8810083135,True,1946,14405,15135,-730,14791,15761,-970,11,7,4,0,0,0,0
8810083126,True,1852,14055,14240,-185,14504,15309,-805,11,14,-3,0,0,0,1
8810082822,False,1386,11548,15736,-4188,12702,16936,-4234,9,10,-1,0,0,0,0
8810082780,True,2596,16995,16932,63,17417,17852,-435,13,10,3,0,0,0,1
8810082756,True,1909,14334,16524,-2190,15473,17031,-1558,10,12,-2,0,0,0,1
8810082598,False,1853,14001,16799,-2798,15128,17740,-2612,12,11,1,0,0,0,0
8810082252,True,1654,13440,12352,1088,15591,14575,1016,11,10,1,0,0,0,0
8810082196,True,3341,14097,17580,-3483,14841,20020,-5179,11,12,-1,0,0,0,1
8810081984,False,3373,15566,17889,-2323,15959,17457,-1498,11,8,3,0,1,-1,0
8810081834,True,2360,14795,15028,-233,15525,16119,-594,10,11,-1,0,0,0,1
8810081690,False,2530,14771,16307,-1536,16812,17377,-565,6,11,-5,0,0,0,0
8810081510,False,2622,14708,13160,1548,15687,14776,911,12,11,1,0,0,0,1
8810081419,True,2123,18075,15035,3040,19140,15119,4021,10,11,-1,1,0,1,0
8810081364,False,2638,12802,17300,-4498,12570,18099,-5529,13,9,4,0,1,-1,1
8810081351,True,1794,14861,14757,104,16901,16165,736,16,13,3,1,0,1,0
8810081291,False,3294,12577,17979,-5402,14267,18018,-3751,10,14,-4,0,0,0,0
8810081120,False,2061,14814,15050,-236,14578,15502,-924,13,14,-1,0,0,0,1
8810080995,False,4068,15226,16527,-1301,15478,16352,-874,7,12,-5,0,1,-1,1
8810080908,False,4136,16328,16287,41,17162,16009,1153,7,15,-8,1,1,0,1
8810080801,True,2283,16019,13819,2200,17152,14858,2294,9,7,2,0,0,0,1
8810080799,False,2384,15073,13518,1555,16747,16589,158,12,12,0,0,0,0,1
8810080753,False,1997,15159,16198,-1039,15233,16940,-1707,7,9,-2,0,0,0,1
8810080737,False,2193,12502,17271,-4769,13485,17174,-3689,12,8,4,0,2,-2,1
8810080689,True,3159,17036,15395,1641,18888,16623,2265,7,8,-1,0,0,0,1
8810080668,True,2089,15891,14682,1209,16447,15614,833,9,9,0,1,0,1,1
8810080431,True,2284,16804,15802,1002,17465,16998,467,10,9,1,0,0,0,1
8810080307,True,1924,17310,13898,3412,17460,14409,3051,14,11,3,1,0,1,1
8810080223,True,1826,16032,10551,5481,17199,11209,5990,6,7,-1,1,0,1,1
8810080147,False,2827,15294,14256,1038,15761,15244,517,15,15,0,0,0,0,0
8810080112,True,2330,16517,15499,1018,17455,15674,1781,9,7,2,1,0,1,0
8810079933,True,2138,17095,11719,5376,17871,12797,5074,9,10,-1,2,0,2,1
8810079916,False,1981,15685,16763,-1078,16415,17766,-1351,10,9,1,0,0,0,0
8810079522,True,1601,16238,13579,2659,16761,14772,1989,11,12,-1,0,0,0,0
8810079386,True,2709,12790,16851,-4061,14195,17183,-2988,10,10,0,0,1,-1,0
8810079061,False,2480,14322,15652,-1330,13801,18256,-4455,15,14,1,0,0,0,1
8810078922,True,1868,16345,14930,1415,16203,14902,1301,9,10,-1,0,0,0,0
8810078830,False,2319,16446,15870,576,16613,16570,43,9,9,0,0,0,0,1
8810078669,False,4163,14284,13034,1250,15867,14668,1199,12,12,0,0,0,0,1
8810078441,True,1663,16048,14675,1373,17306,15856,1450,12,9,3,0,0,0,1
8810078291,False,3667,15483,13298,2185,17027,13662,3365,11,10,1,0,0,0,1
8810078266,True,1954,16099,14966,1133,15790,15409,381,10,12,-2,1,1,0,1
8810078186,True,2095,14762,17218,-2456,16441,17656,-1215,12,8,4,0,0,0,0
8810077836,True,1275,17520,11867,5653,17685,13480,4205,10,8,2,0,0,0,0
8810077754,False,2543,16586,14555,2031,17062,15814,1248,9,13,-4,0,0,0,1
8810077554,True,1987,15847,15294,553,16647,16303,344,11,10,1,0,0,0,1
8810077355,True,3292,14578,15475,-897,15805,17374,-1569,11,12,-1,0,0,0,1
8810077121,False,2182,15344,16093,-749,16319,16514,-195,12,12,0,0,0,0,0
8810077063,False,2408,12606,15629,-3023,14089,17169,-3080,10,14,-4,0,0,0,1
8810076857,False,2900,15174,16531,-1357,14995,17479,-2484,13,10,3,0,0,0,1
8810076724,False,3494,15713,14450,1263,16892,16173,719,14,9,5,0,0,0,0
8810076462,False,2200,13285,14674,-1389,14031,17043,-3012,13,14,-1,0,0,0,1
8810076278,False,2733,17127,12982,4145,17891,14729,3162,16,10,6,0,0,0,1
8810076192,True,1260,16271,12950,3321,17795,13927,3868,9,9,0,0,0,0,1
8810076156,True,2478,13409,14556,-1147,15074,16129,-1055,15,11,4,0,0,0,0
8810076135,False,2000,15940,14213,1727,17047,14657,2390,10,10,0,0,0,0,1
8810076022,True,1549,16653,13723,2930,17593,13973,3620,11,12,-1,1,0,1,0
8810075796,True,2726,14872,16040,-1168,14642,14664,-22,8,7,1,1,1,0,0
8810075464,False,3175,15198,16256,-1058,15552,16719,-1167,14,10,4,0,0,0,1
8810075184,True,2060,15577,15588,-11,15790,16180,-390,12,13,-1,0,0,0,0
8810075132,True,2928,14765,15502,-737,16841,16006,835,11,9,2,0,0,0,1
8810075131,True,1998,16975,13473,3502,18474,14506,3968,12,13,-1,0,0,0,1
8810075129,False,2004,16118,15032,1086,18292,15707,2585,9,12,-3,0,0,0,0
8810074966,False,1851,12684,14605,-1921,14224,16540,-2316,10,9,1,0,0,0,0
8810074907,True,3795,12912,14654,-1742,14551,16370,-1819,12,11,1,0,0,0,1
8810074850,True,1753,17067,15220,1847,16565,14988,1577,11,10,1,1,0,1,0
8810074773,False,2117,14003,17154,-3151,15268,18462,-3194,9,10,-1,0,0,0,0
8810074753,False,3439,15057,14782,275,15985,15988,-3,6,11,-5,0,0,0,1
8810074732,False,1845,15015,16192,-1177,16483,18936,-2453,10,13,-3,0,0,0,0
8810074261,True,3010,15637,14129,1508,16331,15383,948,11,5,6,0,0,0,0
8810074070,False,2323,15830,14161,1669,17489,15661,1828,11,13,-2,1,0,1,1
8810074046,False,2120,17533,15550,1983,18737,17458,1279,6,10,-4,0,0,0,0
8810074043,True,2047,14468,15457,-989,15763,16628,-865,10,10,0,0,0,0,0
8810074006,False,2403,13755,16764,-3009,14190,17453,-3263,11,11,0,0,1,-1,0
8810074002,False,2386,15928,16657,-729,17849,18330,-481,13,14,-1,0,0,0,1
8810073954,False,2168,14794,18087,-3293,14827,18929,-4102,11,8,3,0,1,-1,1
8810073876,False,2067,14769,13691,1078,15971,15758,213,13,5,8,0,0,0,1
8810073820,False,1972,13601,14140,-539,14912,14806,106,10,11,-1,1,0,1,1
8810073728,False,3290,16763,13819,2944,18109,15047,3062,11,9,2,1,0,1,1
8810073583,False,3920,14032,15677,-1645,13964,17313,-3349,10,11,-1,0,0,0,0
8810073567,True,2132,16243,14974,1269,17448,15545,1903,10,14,-4,0,0,0,0
8810073483,True,2310,16752,13809,2943,18606,14414,4192,11,10,1,0,1,-1,1
8810073373,True,2205,16063,12315,3748,17206,12778,4428,6,11,-5,1,0,1,0
8810073220,False,3507,16223,16008,215,17084,16238,846,15,11,4,0,0,0,1
8810073213,False,3421,15125,19896,-4771,14898,17778,-2880,16,12,4,0,2,-2,0
8810073091,False,2042,15797,15327,470,17031,16651,380,12,12,0,0,0,0,1
8810073068,True,1838,15269,15213,56,15124,16437,-1313,5,11,-6,1,0,1,1
8810073037,False,3171,15426,17743,-2317,16635,18193,-1558,15,11,4,0,0,0,1
8810072966,False,1863,14018,15832,-1814,15026,16678,-1652,4,9,-5,0,1,-1,1
8810072925,True,3393,16515,12682,3833,18256,13997,4259,7,7,0,0,0,0,1
8810072694,False,2095,15539,16385,-846,15467,18085,-2618,11,10,1,0,0,0,1
8810072672,False,2335,13910,14951,-1041,15773,15179,594,12,14,-2,0,0,0,0
8810072573,False,3024,14950,13790,1160,17199,15482,1717,7,8,-1,0,0,0,1
8810072540,True,2769,12553,16088,-3535,14781,17225,-2444,12,7,5,0,0,0,0
8810072481,False,1921,13467,16573,-3106,15465,17861,-2396,8,11,-3,0,0,0,0
8810072480,True,2304,16522,12989,3533,16482,13171,3311,10,16,-6,0,0,0,1
8810072253,True,1615,16979,13904,3075,17578,14834,2744,13,12,1,0,0,0,1
8810071911,True,2430,16721,13681,3040,17666,14609,3057,12,8,4,0,0,0,0
8810071901,True,1607,19033,13835,5198,18109,14223,3886,11,13,-2,2,0,2,1
8810071876,True,2498,14703,16150,-1447,15720,17896,-2176,9,10,-1,0,0,0,0
8810071702,True,1478,18295,12830,5465,16670,15139,1531,8,10,-2,1,0,1,1
8810071692,True,2369,16213,15274,939,17128,17362,-234,8,6,2,1,0,1,0
8810071587,False,2335,14679,13966,713,15161,14527,634,13,9,4,0,0,0,1
8810071548,True,1772,14811,12578,2233,16492,13572,2920,12,11,1,0,0,0,0
8810071496,False,2974,16610,14410,2200,17517,16455,1062,12,7,5,1,0,1,1
8810071394,True,1736,15940,12625,3315,16119,14283,1836,10,5,5,1,0,1,1
8810071355,True,2499,16656,15188,1468,16054,16378,-324,8,11,-3,0,0,0,1
8810071303,False,2492,15504,14429,1075,16720,15297,1423,10,11,-1,0,1,-1,1
8810071284,True,1533,20843,12362,8481,18663,13296,5367,15,8,7,1,0,1,0
8810071060,True,1187,18477,12212,6265,19214,12431,6783,8,7,1,2,0,2,1
8810070844,True,2748,17035,14122,2913,17253,14973,2280,15,10,5,0,0,0,1
8810070706,False,1650,14142,17703,-3561,15135,17508,-2373,10,6,4,0,2,-2,0
8810070687,False,1928,13306,18252,-4946,15482,19153,-3671,14,12,2,0,2,-2,0
8810070562,True,1443,16047,11987,4060,15992,13642,2350,9,8,1,1,0,1,0
8810070118,False,2897,17476,15856,1620,17423,16065,1358,12,9,3,2,0,2,1
8810070071,True,2327,14217,12329,1888,15724,14408,1316,12,12,0,0,0,0,0
8810069963,True,2684,14933,13036,1897,15957,15262,695,5,8,-3,0,0,0,1
8810069898,False,3211,16036,15999,37,16789,16190,599,13,8,5,1,1,0,1
8810069858,True,1824,16712,13027,3685,17831,15322,2509,9,10,-1,0,0,0,0
8810069717,True,3264,13474,17202,-3728,13217,18153,-4936,10,12,-2,0,0,0,0
8810069516,True,2476,14029,16974,-2945,14449,16502,-2053,12,10,2,1,1,0,1
8810069485,False,2140,16668,18152,-1484,18353,17484,869,12,10,2,0,2,-2,0
8810069368,True,2330,15833,15948,-115,15566,17665,-2099,12,9,3,0,1,-1,0
8810069355,True,1850,14669,15069,-400,15572,16904,-1332,11,12,-1,1,0,1,0
8810069151,True,1546,15847,13788,2059,16889,13934,2955,8,12,-4,0,0,0,0
8810068828,True,1907,16559,15224,1335,16923,15481,1442,10,9,1,1,0,1,1
8810068804,True,1748,14557,15806,-1249,16333,17456,-1123,10,12,-2,0,0,0,1
8810068511,True,2683,15409,17638,-2229,15673,18063,-2390,7,6,1,0,0,0,1
8810068488,True,1974,16769,14895,1874,17919,17402,517,15,14,1,0,0,0,1
8810068341,True,1602,16999,11918,5081,18785,13075,5710,9,14,-5,1,0,1,1
8810068187,True,2027,17441,15194,2247,18367,14765,3602,12,15,-3,0,1,-1,1
8810068183,False,3195,16523,16722,-199,18119,17679,440,10,11,-1,0,0,0,1
8810068132,False,2003,15700,14867,833,16351,15603,748,14,9,5,0,0,0,1
8810068126,False,2025,15177,16637,-1460,15280,18080,-2800,13,13,0,0,1,-1,1
8810068080,True,2906,14122,15256,-1134,14687,16601,-1914,7,13,-6,1,0,1,1
8810068038,False,3475,15110,13617,1493,16089,14353,1736,15,12,3,0,0,0,1
8810068000,False,1802,13430,17017,-3587,14286,18391,-4105,6,12,-6,0,0,0,0
8810067862,False,1479,14900,15268,-368,17631,17756,-125,10,8,2,0,0,0,0
8810067859,False,3144,16170,16529,-359,18213,18674,-461,11,9,2,0,0,0,0
8810067746,True,2720,15252,16261,-1009,15927,16673,-746,11,11,0,1,0,1,1
8810067689,False,2053,13624,17149,-3525,13398,18525,-5127,13,11,2,0,0,0,0
8810067500,True,1812,15138,14893,245,15889,16456,-567,10,7,3,0,0,0,0
8810067434,False,1715,13097,15772,-2675,13390,15730,-2340,13,7,6,0,0,0,1
8810067172,True,969,17803,11636,6167,20201,13759,6442,15,13,2,0,0,0,1
8810067167,False,2899,13405,16020,-2615,14720,16418,-1698,13,9,4,0,0,0,0
8810067113,False,2739,16183,13822,2361,16259,14881,1378,10,12,-2,0,0,0,0
8810066870,True,1912,13322,14440,-1118,15188,15556,-368,10,9,1,0,0,0,0
8810066456,True,1909,14979,13652,1327,16500,13698,2802,11,10,1,0,0,0,0
8810066435,True,1472,17114,14906,2208,17220,14961,2259,13,14,-1,0,1,-1,0
8810066219,False,1513,14264,18293,-4029,15585,19354,-3769,11,11,0,0,0,0,0
8810066079,True,2243,13898,14200,-302,14894,14596,298,5,9,-4,0,0,0,1
8810065948,True,1887,19032,12182,6850,18735,12897,5838,8,11,-3,1,0,1,1
8810065769,False,2643,15596,14141,1455,16668,15389,1279,9,8,1,0,0,0,1
8810065622,False,3308,14556,16680,-2124,15069,17765,-2696,11,10,1,1,0,1,0
8810065521,False,2751,13887,14623,-736,14948,15727,-779,11,11,0,0,0,0,1
8810065432,True,1975,15576,15279,297,16237,16327,-90,13,10,3,0,0,0,1
8810065414,True,3632,14337,14848,-511,14532,16618,-2086,9,10,-1,0,0,0,0
8810065362,True,2603,15696,15800,-104,17314,16992,322,12,12,0,0,0,0,1
8810065335,True,2186,15042,13895,1147,15777,15833,-56,9,9,0,0,0,0,0
8810065248,False,2744,11868,14494,-2626,14095,16184,-2089,11,10,1,0,0,0,0
8810065061,False,1958,14041,15863,-1822,14087,16387,-2300,8,8,0,0,0,0,0
8810064973,False,2017,13334,15680,-2346,15429,17484,-2055,11,9,2,0,0,0,0
8810064965,True,1784,16242,13217,3025,16875,13798,3077,13,11,2,2,0,2,0
8810064842,True,2199,12781,14928,-2147,14126,15260,-1134,11,7,4,0,0,0,0
8810064765,False,1690,15246,12877,2369,16459,15571,888,8,7,1,0,0,0,0
8810064635,False,2607,17610,15483,2127,20220,16522,3698,8,8,0,0,0,0,1
8810064499,True,2099,15164,13808,1356,15064,14963,101,14,12,2,0,0,0,1
8810064461,False,1853,15475,17973,-2498,16268,18255,-1987,8,6,2,1,1,0,0
8810064284,True,2317,14923,16916,-1993,15438,18508,-3070,8,16,-8,0,0,0,1
8810064156,False,3284,14758,12730,2028,16410,14472,1938,5,7,-2,0,0,0,0
8810064151,False,2075,14664,15762,-1098,15273,16171,-898,8,14,-6,0,0,0,1
8810063901,True,2213,16680,13197,3483,17171,14414,2757,11,12,-1,1,0,1,0
8810063810,False,3123,14426,15719,-1293,15301,15977,-676,13,15,-2,1,1,0,0
8810063668,True,3211,13472,16001,-2529,15188,16260,-1072,13,13,0,0,0,0,0
8810063173,False,2225,15737,15019,718,16581,16004,577,10,16,-6,0,0,0,1
8810063130,True,1920,17366,15786,1580,17866,16949,917,14,13,1,0,1,-1,0
8810062952,False,2200,16594,14250,2344,17239,15561,1678,12,13,-1,0,0,0,1
8810062892,False,2421,12881,16877,-3996,13952,18657,-4705,13,12,1,0,0,0,1
8810062890,False,1460,14228,17658,-3430,14909,19199,-4290,11,14,-3,0,1,-1,0
8810062587,True,1186,18255,14475,3780,19005,15007,3998,9,8,1,0,0,0,0
8810062537,False,2258,14429,16883,-2454,15540,17356,-1816,12,11,1,0,1,-1,0
8810062410,True,2003,15898,15030,868,17218,15773,1445,10,7,3,0,0,0,0
8810062388,True,2542,16178,15363,815,16369,15204,1165,11,8,3,1,0,1,1
8810062293,True,1663,17590,12744,4846,17933,12721,5212,12,10,2,0,0,0,1
8810062176,True,1835,20460,15698,4762,21230,16808,4422,14,9,5,1,0,1,1
8810062021,False,2903,16119,15992,127,15364,16475,-1111,12,10,2,1,1,0,1
8810061992,True,2675,14809,13150,1659,15946,14182,1764,10,11,-1,0,0,0,0
8810061764,False,3983,16307,17138,-831,16944,17479,-535,11,12,-1,0,0,0,1
8810061658,True,2051,16497,15509,988,17603,16078,1525,12,12,0,0,0,0,1
8810061649,True,2661,16344,12965,3379,17764,13135,4629,10,12,-2,0,0,0,1
8810061570,False,3055,15339,15445,-106,16340,16951,-611,15,10,5,0,0,0,1
8810061531,False,2487,13071,14585,-1514,14813,15098,-285,8,8,0,0,0,0,0
8810060979,True,2004,16407,12419,3988,18349,12965,5384,8,9,-1,0,0,0,1
8810060746,True,3376,14795,14834,-39,15361,15618,-257,17,9,8,0,0,0,0
8810060721,True,2244,16044,15836,208,16381,16452,-71,9,9,0,0,0,0,0
8810060631,False,1722,14220,15205,-985,15823,15986,-163,7,12,-5,0,0,0,1
8810060622,False,2507,14459,15059,-600,15206,16630,-1424,10,13,-3,0,0,0,0
8810060612,True,2150,13685,14776,-1091,15219,16285,-1066,9,9,0,0,0,0,1
8810060578,True,2854,12947,15576,-2629,13598,16108,-2510,10,11,-1,0,0,0,0
8810060503,False,2662,14643,15851,-1208,15750,16492,-742,17,13,4,0,1,-1,1
8810060286,False,3146,15028,13184,1844,16073,15067,1006,10,10,0,0,0,0,1
8810060238,True,2160,14592,12722,1870,16485,13954,2531,10,13,-3,0,0,0,0
8810060194,False,2002,16952,14597,2355,18268,15555,2713,8,12,-4,0,0,0,0
8810060096,False,2657,13865,13434,431,14529,15441,-912,6,10,-4,0,0,0,1
8810060088,False,2148,13988,16942,-2954,14577,16733,-2156,9,7,2,0,0,0,1
8810059976,False,1936,15088,15506,-418,16685,15767,918,11,13,-2,0,0,0,0
8810059941,True,4073,17915,15887,2028,21458,18090,3368,8,11,-3,0,0,0,1
8810059715,True,2664,13734,15996,-2262,14830,16117,-1287,11,10,1,1,0,1,0
8810059697,False,2195,13835,17245,-3410,16286,16918,-632,11,14,-3,0,2,-2,0
8810059412,True,1651,15887,14429,1458,15802,15607,195,10,13,-3,1,0,1,1
8810059337,True,1787,17962,14306,3656,19616,15568,4048,9,10,-1,1,0,1,1
8810059226,True,2377,15065,13428,1637,15239,15205,34,12,9,3,1,0,1,0
8810059031,False,2161,15379,16442,-1063,15908,17032,-1124,10,13,-3,0,0,0,1
8810058964,True,1365,17361,16266,1095,19102,16597,2505,7,10,-3,0,0,0,1
8810058869,True,2893,14760,13454,1306,16195,14759,1436,12,12,0,0,0,0,0
8810058837,True,3557,15086,16461,-1375,15642,16294,-652,11,12,-1,0,1,-1,0
8810058509,True,2301,15351,14477,874,16148,15240,908,9,8,1,2,0,2,0
8810058440,True,2524,14280,17949,-3669,14323,17962,-3639,12,11,1,0,0,0,0
8810058341,True,1643,17201,12038,5163,16431,13199,3232,10,9,1,1,0,1,1
8810058218,True,2303,14908,16580,-1672,16286,17217,-931,8,6,2,0,1,-1,0
8810058192,True,3079,15751,15411,340,17071,16378,693,11,13,-2,0,0,0,0
8810058091,False,1545,14902,14551,351,14608,16006,-1398,12,12,0,0,1,-1,1
8810058023,False,2363,14552,13487,1065,15932,14662,1270,11,12,-1,0,0,0,1
8810057985,False,2995,16084,15772,312,16723,17418,-695,14,14,0,0,0,0,0
8810057894,False,2597,17444,16794,650,19993,18180,1813,11,10,1,1,0,1,0
8810057619,False,1726,15173,17828,-2655,15849,18817,-2968,10,12,-2,0,1,-1,0
8810057511,True,1642,17047,16117,930,17989,17894,95,12,10,2,0,0,0,0
8810056914,True,1747,16892,12964,3928,18797,15131,3666,10,13,-3,0,0,0,1
8810056901,True,3521,13593,14445,-852,14928,16183,-1255,11,10,1,0,0,0,1
8810056868,True,2057,15813,16381,-568,17011,17244,-233,16,12,4,0,0,0,0
8810056859,True,1414,16433,12654,3779,16483,14503,1980,10,10,0,1,0,1,0
8810056762,False,2488,14646,15833,-1187,16854,16906,-52,12,10,2,0,0,0,1
8810056675,False,2994,15282,14955,327,15137,15352,-215,14,11,3,0,0,0,1
8810056483,True,1598,16660,13827,2833,16925,14241,2684,9,9,0,0,0,0,0
8810056461,False,2836,15124,13112,2012,16045,15598,447,10,10,0,0,0,0,1
8810056208,True,2017,16998,13237,3761,17533,14007,3526,11,15,-4,1,0,1,1
8810055406,False,2626,16201,13878,2323,16880,15303,1577,11,12,-1,0,0,0,1
8810055377,True,2158,15997,14046,1951,16261,13870,2391,10,10,0,2,0,2,0
8810055315,False,2064,14245,16230,-1985,16821,15212,1609,11,11,0,0,1,-1,1
8810055308,True,2059,17512,15844,1668,19138,16940,2198,13,6,7,0,0,0,1
8810055036,True,2008,15270,15078,192,16545,15362,1183,12,12,0,0,0,0,1
8810054982,False,2437,11557,14899,-3342,13779,15727,-1948,11,12,-1,0,1,-1,0
8810054834,True,1891,14446,12752,1694,14391,13107,1284,6,7,-1,1,0,1,1
8810054643,False,2178,13331,16563,-3232,13655,17507,-3852,13,10,3,0,1,-1,0
8810054610,False,1939,14008,17351,-3343,14873,18606,-3733,13,9,4,0,0,0,0
8810054588,True,1832,14015,14256,-241,15630,15571,59,11,14,-3,0,0,0,0
8810054505,True,1692,18032,12042,5990,17010,11105,5905,12,11,1,3,0,3,1
8810054484,True,2468,13598,15857,-2259,16164,15966,198,13,13,0,0,0,0,1
8810054483,True,1802,15653,15981,-328,16155,18176,-2021,13,15,-2,0,0,0,1
8810054460,True,2580,15588,15410,178,16434,14714,1720,11,11,0,1,1,0,1
8810054454,True,1939,15906,12384,3522,17447,12824,4623,13,3,10,0,0,0,1
8810054395,False,2720,16230,14346,1884,17375,14477,2898,9,11,-2,0,0,0,0
8810054307,True,1555,15948,13240,2708,17722,15535,2187,13,15,-2,0,0,0,1
8810054222,True,2422,16576,15884,692,17812,16752,1060,15,10,5,0,0,0,1
8810054094,False,2129,13834,16128,-2294,16106,16680,-574,8,10,-2,0,0,0,0
8810053961,True,1577,16802,12640,4162,16420,13973,2447,10,6,4,1,0,1,1
8810053922,True,3088,14395,14384,11,16020,15999,21,7,9,-2,0,0,0,1
8810053869,True,2170,14786,15672,-886,14444,16515,-2071,12,11,1,0,1,-1,0
8810053686,True,2013,14883,15015,-132,15871,14629,1242,10,11,-1,1,0,1,1
8810053630,False,3085,15582,14746,836,16762,15806,956,12,12,0,1,0,1,1
8810053521,False,3444,15548,16369,-821,16512,16286,226,10,10,0,0,1,-1,0
8810053450,False,2874,14175,15167,-992,16340,17508,-1168,11,8,3,0,0,0,0
8810053320,False,2341,16505,14443,2062,16600,15110,1490,14,11,3,0,0,0,0
8810053233,False,2247,15515,16150,-635,16381,16855,-474,15,13,2,0,0,0,1
8810053173,True,2061,13820,15426,-1606,15024,15778,-754,12,10,2,0,0,0,1
8810053158,False,2373,15637,13370,2267,16054,13902,2152,6,12,-6,0,0,0,0
8810052769,False,2179,15864,13892,1972,16057,14273,1784,16,14,2,0,0,0,0
8810052741,True,2134,14904,16145,-1241,16272,16716,-444,10,8,2,0,0,0,0
8810052646,True,3214,15509,15080,429,16308,16173,135,16,13,3,0,0,0,0
8810052500,True,1509,18400,14194,4206,18819,14903,3916,8,9,-1,1,0,1,0
8810052272,True,2399,16343,15608,735,16449,17622,-1173,10,11,-1,0,0,0,0
8810052266,True,2683,13178,15508,-2330,14342,15898,-1556,4,11,-7,0,0,0,0
8810052252,True,2452,15431,13749,1682,16773,14666,2107,8,9,-1,0,0,0,1
8810052248,True,3094,16337,15868,469,16816,16747,69,14,13,1,0,0,0,1
8810052241,False,2361,16242,14717,1525,16924,14135,2789,12,12,0,0,0,0,0
8810052051,True,2227,16235,14451,1784,15495,15288,207,11,16,-5,0,0,0,0
8810051987,False,2679,18133,18790,-657,18108,19542,-1434,14,10,4,1,1,0,1
8810051770,True,2007,14076,14039,37,14977,15091,-114,11,7,4,0,0,0,1
8810051712,False,3058,13405,17512,-4107,14060,18037,-3977,14,10,4,0,0,0,0
8810051620,True,2540,14191,14385,-194,16237,14780,1457,12,12,0,0,0,0,0
8810051578,True,2301,17332,14567,2765,16287,15904,383,11,10,1,1,0,1,1
8810051566,True,1885,16196,12517,3679,17103,13350,3753,12,14,-2,0,0,0,0
8810051492,True,1930,16016,14350,1666,18504,14903,3601,9,12,-3,0,0,0,0
8810051426,True,2148,14082,15429,-1347,13286,15897,-2611,10,12,-2,0,0,0,0
8810051091,True,2634,13822,13319,503,15150,14704,446,10,9,1,0,0,0,1
8810051001,True,2470,17070,14201,2869,17255,13924,3331,10,9,1,0,0,0,1
8810050978,True,1966,14605,12606,1999,15810,13622,2188,7,7,0,1,0,1,0
8810050688,True,2305,14862,13545,1317,15014,14523,491,8,8,0,0,0,0,0
8810050633,True,2079,14716,15168,-452,16881,16865,16,8,12,-4,0,0,0,1
8810050594,True,2486,16205,14036,2169,17738,15283,2455,12,13,-1,0,0,0,0
8810050503,False,2545,13900,15394,-1494,15002,15252,-250,15,9,6,0,0,0,0
8810050487,False,2076,15369,15246,123,16531,16266,265,10,8,2,0,0,0,0
8810050299,True,1779,16534,14042,2492,19002,14978,4024,14,12,2,1,0,1,1
8810050276,False,2044,14438,17993,-3555,14459,19018,-4559,10,9,1,0,1,-1,0
8810050273,True,2418,14740,14601,139,14874,16038,-1164,10,6,4,1,0,1,1
8810049879,True,1892,14138,14730,-592,15871,14674,1197,9,9,0,0,0,0,0
8810049826,False,4244,14839,14158,681,15497,14013,1484,9,14,-5,1,0,1,1
8810049726,True,3993,17383,13655,3728,18321,14382,3939,8,10,-2,0,0,0,1
8810049720,True,2462,14357,15907,-1550,15509,17103,-1594,15,9,6,0,0,0,1
8810049649,True,3046,13886,15595,-1709,14468,16029,-1561,11,16,-5,0,1,-1,1
8810049488,True,1498,16666,13541,3125,18176,14959,3217,13,12,1,0,0,0,1
8810049256,True,1542,16050,12936,3114,16457,14388,2069,13,13,0,0,0,0,1
8810049135,False,1740,11063,16055,-4992,11548,17510,-5962,13,14,-1,0,0,0,1
8810049008,False,2252,13950,14511,-561,15653,15224,429,12,11,1,0,0,0,0
8810048954,True,3113,16366,14058,2308,17121,14839,2282,8,10,-2,0,0,0,1
8810048836,False,2932,14831,15926,-1095,14148,17016,-2868,12,10,2,0,0,0,0
